center,left,right,steering,throttle,something,speed
IMG/center_2017_02_05_03_06_43_003.jpg, IMG/left_2017_02_05_03_06_43_003.jpg, IMG/right_2017_02_05_03_06_43_003.jpg,-0.1325668,0,0,21.34018
IMG/center_2017_02_05_03_06_43_103.jpg, IMG/left_2017_02_05_03_06_43_103.jpg, IMG/right_2017_02_05_03_06_43_103.jpg,-0.1214612,0,0,21.12424
IMG/center_2017_02_05_03_06_43_206.jpg, IMG/left_2017_02_05_03_06_43_206.jpg, IMG/right_2017_02_05_03_06_43_206.jpg,-0.1187639,0,0,20.89507
IMG/center_2017_02_05_03_06_43_306.jpg, IMG/left_2017_02_05_03_06_43_306.jpg, IMG/right_2017_02_05_03_06_43_306.jpg,-0.1349641,0,0,20.68574
IMG/center_2017_02_05_03_06_43_410.jpg, IMG/left_2017_02_05_03_06_43_410.jpg, IMG/right_2017_02_05_03_06_43_410.jpg,-0.1371782,0,0,20.44994
IMG/center_2017_02_05_03_06_43_510.jpg, IMG/left_2017_02_05_03_06_43_510.jpg, IMG/right_2017_02_05_03_06_43_510.jpg,-0.116559,0,0,20.248
IMG/center_2017_02_05_03_06_43_612.jpg, IMG/left_2017_02_05_03_06_43_612.jpg, IMG/right_2017_02_05_03_06_43_612.jpg,-0.107025,0,0,20.0146
IMG/center_2017_02_05_03_06_43_713.jpg, IMG/left_2017_02_05_03_06_43_713.jpg, IMG/right_2017_02_05_03_06_43_713.jpg,-0.157527,0,0,19.84504
IMG/center_2017_02_05_03_06_43_813.jpg, IMG/left_2017_02_05_03_06_43_813.jpg, IMG/right_2017_02_05_03_06_43_813.jpg,-0.07481414,0,0,19.50509
IMG/center_2017_02_05_03_06_43_924.jpg, IMG/left_2017_02_05_03_06_43_924.jpg, IMG/right_2017_02_05_03_06_43_924.jpg,-0.1783408,0,0,19.22787
IMG/center_2017_02_05_03_06_44_024.jpg, IMG/left_2017_02_05_03_06_44_024.jpg, IMG/right_2017_02_05_03_06_44_024.jpg,-0.03592801,0,0,19.31102
IMG/center_2017_02_05_03_06_44_127.jpg, IMG/left_2017_02_05_03_06_44_127.jpg, IMG/right_2017_02_05_03_06_44_127.jpg,-0.1767899,0,0,18.71242
IMG/center_2017_02_05_03_06_44_229.jpg, IMG/left_2017_02_05_03_06_44_229.jpg, IMG/right_2017_02_05_03_06_44_229.jpg,-0.07548898,0,0,18.94692
IMG/center_2017_02_05_03_06_44_332.jpg, IMG/left_2017_02_05_03_06_44_332.jpg, IMG/right_2017_02_05_03_06_44_332.jpg,-0.07372802,0,0,18.27637
IMG/center_2017_02_05_03_06_44_435.jpg, IMG/left_2017_02_05_03_06_44_435.jpg, IMG/right_2017_02_05_03_06_44_435.jpg,-0.135924,0,0,18.57267
IMG/center_2017_02_05_03_06_44_537.jpg, IMG/left_2017_02_05_03_06_44_537.jpg, IMG/right_2017_02_05_03_06_44_537.jpg,-0.01284921,0,0,18.3308
IMG/center_2017_02_05_03_06_44_637.jpg, IMG/left_2017_02_05_03_06_44_637.jpg, IMG/right_2017_02_05_03_06_44_637.jpg,-0.1582167,0,0,17.63124
IMG/center_2017_02_05_03_06_44_739.jpg, IMG/left_2017_02_05_03_06_44_739.jpg, IMG/right_2017_02_05_03_06_44_739.jpg,0,0,0,17.96559
IMG/center_2017_02_05_03_06_44_841.jpg, IMG/left_2017_02_05_03_06_44_841.jpg, IMG/right_2017_02_05_03_06_44_841.jpg,0,0,0,17.2618
IMG/center_2017_02_05_03_06_44_942.jpg, IMG/left_2017_02_05_03_06_44_942.jpg, IMG/right_2017_02_05_03_06_44_942.jpg,0,0,0,17.61198
IMG/center_2017_02_05_03_06_45_047.jpg, IMG/left_2017_02_05_03_06_45_047.jpg, IMG/right_2017_02_05_03_06_45_047.jpg,0,0,0,16.90333
IMG/center_2017_02_05_03_06_45_167.jpg, IMG/left_2017_02_05_03_06_45_167.jpg, IMG/right_2017_02_05_03_06_45_167.jpg,0,0,0,16.69316
IMG/center_2017_02_05_03_06_45_269.jpg, IMG/left_2017_02_05_03_06_45_269.jpg, IMG/right_2017_02_05_03_06_45_269.jpg,0,0,0,17.06233
IMG/center_2017_02_05_03_06_45_371.jpg, IMG/left_2017_02_05_03_06_45_371.jpg, IMG/right_2017_02_05_03_06_45_371.jpg,0,0,0,16.34926
IMG/center_2017_02_05_03_06_45_473.jpg, IMG/left_2017_02_05_03_06_45_473.jpg, IMG/right_2017_02_05_03_06_45_473.jpg,0,0.280821,0,16.84049
IMG/center_2017_02_05_03_06_45_575.jpg, IMG/left_2017_02_05_03_06_45_575.jpg, IMG/right_2017_02_05_03_06_45_575.jpg,0,0.574581,0,16.80115
IMG/center_2017_02_05_03_06_45_676.jpg, IMG/left_2017_02_05_03_06_45_676.jpg, IMG/right_2017_02_05_03_06_45_676.jpg,0,0.878361,0,17.86113
IMG/center_2017_02_05_03_06_45_776.jpg, IMG/left_2017_02_05_03_06_45_776.jpg, IMG/right_2017_02_05_03_06_45_776.jpg,0,1,0,19.04435
IMG/center_2017_02_05_03_06_45_876.jpg, IMG/left_2017_02_05_03_06_45_876.jpg, IMG/right_2017_02_05_03_06_45_876.jpg,0,0.9248531,0,19.92123
IMG/center_2017_02_05_03_06_45_977.jpg, IMG/left_2017_02_05_03_06_45_977.jpg, IMG/right_2017_02_05_03_06_45_977.jpg,-0.0421139,0.6220331,0,20.77518
IMG/center_2017_02_05_03_06_46_078.jpg, IMG/left_2017_02_05_03_06_46_078.jpg, IMG/right_2017_02_05_03_06_46_078.jpg,-0.2343571,0.3195221,0,20.94011
IMG/center_2017_02_05_03_06_46_185.jpg, IMG/left_2017_02_05_03_06_46_185.jpg, IMG/right_2017_02_05_03_06_46_185.jpg,-0.06861001,0,0,21.13835
IMG/center_2017_02_05_03_06_46_290.jpg, IMG/left_2017_02_05_03_06_46_290.jpg, IMG/right_2017_02_05_03_06_46_290.jpg,-0.1863931,0,0,20.60987
IMG/center_2017_02_05_03_06_46_392.jpg, IMG/left_2017_02_05_03_06_46_392.jpg, IMG/right_2017_02_05_03_06_46_392.jpg,-0.04568392,0,0,20.71147
IMG/center_2017_02_05_03_06_46_494.jpg, IMG/left_2017_02_05_03_06_46_494.jpg, IMG/right_2017_02_05_03_06_46_494.jpg,-0.3049949,0,0,20.1442
IMG/center_2017_02_05_03_06_46_607.jpg, IMG/left_2017_02_05_03_06_46_607.jpg, IMG/right_2017_02_05_03_06_46_607.jpg,-0.2741699,0,0,19.88136
IMG/center_2017_02_05_03_06_46_708.jpg, IMG/left_2017_02_05_03_06_46_708.jpg, IMG/right_2017_02_05_03_06_46_708.jpg,-0.2785229,0,0,19.98535
IMG/center_2017_02_05_03_06_46_815.jpg, IMG/left_2017_02_05_03_06_46_815.jpg, IMG/right_2017_02_05_03_06_46_815.jpg,-0.3244202,0,0,19.40684
IMG/center_2017_02_05_03_06_46_916.jpg, IMG/left_2017_02_05_03_06_46_916.jpg, IMG/right_2017_02_05_03_06_46_916.jpg,-0.2407592,0,0,19.10877
IMG/center_2017_02_05_03_06_47_018.jpg, IMG/left_2017_02_05_03_06_47_018.jpg, IMG/right_2017_02_05_03_06_47_018.jpg,-0.1977089,0,0,19.34426
IMG/center_2017_02_05_03_06_47_119.jpg, IMG/left_2017_02_05_03_06_47_119.jpg, IMG/right_2017_02_05_03_06_47_119.jpg,0,0,0,18.70978
IMG/center_2017_02_05_03_06_47_227.jpg, IMG/left_2017_02_05_03_06_47_227.jpg, IMG/right_2017_02_05_03_06_47_227.jpg,-0.1175821,0,0,18.96147
IMG/center_2017_02_05_03_06_47_327.jpg, IMG/left_2017_02_05_03_06_47_327.jpg, IMG/right_2017_02_05_03_06_47_327.jpg,-0.01556718,0,0,18.28469
IMG/center_2017_02_05_03_06_47_452.jpg, IMG/left_2017_02_05_03_06_47_452.jpg, IMG/right_2017_02_05_03_06_47_452.jpg,-0.281115,0,0,18.05115
IMG/center_2017_02_05_03_06_47_555.jpg, IMG/left_2017_02_05_03_06_47_555.jpg, IMG/right_2017_02_05_03_06_47_555.jpg,-0.200832,0,0,18.29881
IMG/center_2017_02_05_03_06_47_658.jpg, IMG/left_2017_02_05_03_06_47_658.jpg, IMG/right_2017_02_05_03_06_47_658.jpg,-0.3266731,0,0,18.06182
IMG/center_2017_02_05_03_06_47_765.jpg, IMG/left_2017_02_05_03_06_47_765.jpg, IMG/right_2017_02_05_03_06_47_765.jpg,-0.2352991,0,0,17.3322
IMG/center_2017_02_05_03_06_47_885.jpg, IMG/left_2017_02_05_03_06_47_885.jpg, IMG/right_2017_02_05_03_06_47_885.jpg,0,0,0,17.11314
IMG/center_2017_02_05_03_06_47_989.jpg, IMG/left_2017_02_05_03_06_47_989.jpg, IMG/right_2017_02_05_03_06_47_989.jpg,0,0,0,17.4583
IMG/center_2017_02_05_03_06_48_092.jpg, IMG/left_2017_02_05_03_06_48_092.jpg, IMG/right_2017_02_05_03_06_48_092.jpg,0,0.117894,0,16.76439
IMG/center_2017_02_05_03_06_48_193.jpg, IMG/left_2017_02_05_03_06_48_193.jpg, IMG/right_2017_02_05_03_06_48_193.jpg,0,0.377667,0,17.3677
IMG/center_2017_02_05_03_06_48_294.jpg, IMG/left_2017_02_05_03_06_48_294.jpg, IMG/right_2017_02_05_03_06_48_294.jpg,0,0.6794701,0,17.49615
IMG/center_2017_02_05_03_06_48_398.jpg, IMG/left_2017_02_05_03_06_48_398.jpg, IMG/right_2017_02_05_03_06_48_398.jpg,0,1,0,18.65007
IMG/center_2017_02_05_03_06_48_498.jpg, IMG/left_2017_02_05_03_06_48_498.jpg, IMG/right_2017_02_05_03_06_48_498.jpg,0,1,0,19.82467
IMG/center_2017_02_05_03_06_48_604.jpg, IMG/left_2017_02_05_03_06_48_604.jpg, IMG/right_2017_02_05_03_06_48_604.jpg,0,1,0,20.73237
IMG/center_2017_02_05_03_06_48_705.jpg, IMG/left_2017_02_05_03_06_48_705.jpg, IMG/right_2017_02_05_03_06_48_705.jpg,0,1,0,21.80281
IMG/center_2017_02_05_03_06_48_821.jpg, IMG/left_2017_02_05_03_06_48_821.jpg, IMG/right_2017_02_05_03_06_48_821.jpg,0,1,0,22.97359
IMG/center_2017_02_05_03_06_48_922.jpg, IMG/left_2017_02_05_03_06_48_922.jpg, IMG/right_2017_02_05_03_06_48_922.jpg,0,1,0,23.93822
IMG/center_2017_02_05_03_06_49_027.jpg, IMG/left_2017_02_05_03_06_49_027.jpg, IMG/right_2017_02_05_03_06_49_027.jpg,0,0.9891852,0,24.90907
IMG/center_2017_02_05_03_06_49_131.jpg, IMG/left_2017_02_05_03_06_49_131.jpg, IMG/right_2017_02_05_03_06_49_131.jpg,0,0.6813282,0,25.66725
IMG/center_2017_02_05_03_06_49_236.jpg, IMG/left_2017_02_05_03_06_49_236.jpg, IMG/right_2017_02_05_03_06_49_236.jpg,-0.257184,0.3960161,0,26.02643
IMG/center_2017_02_05_03_06_49_358.jpg, IMG/left_2017_02_05_03_06_49_358.jpg, IMG/right_2017_02_05_03_06_49_358.jpg,-0.2296497,0,0,25.86434
IMG/center_2017_02_05_03_06_49_458.jpg, IMG/left_2017_02_05_03_06_49_458.jpg, IMG/right_2017_02_05_03_06_49_458.jpg,-0.1901937,0,0,25.57792
IMG/center_2017_02_05_03_06_49_562.jpg, IMG/left_2017_02_05_03_06_49_562.jpg, IMG/right_2017_02_05_03_06_49_562.jpg,0,0,0,25.31563
IMG/center_2017_02_05_03_06_49_664.jpg, IMG/left_2017_02_05_03_06_49_664.jpg, IMG/right_2017_02_05_03_06_49_664.jpg,0,0,0,25.05766
IMG/center_2017_02_05_03_06_49_765.jpg, IMG/left_2017_02_05_03_06_49_765.jpg, IMG/right_2017_02_05_03_06_49_765.jpg,0,0,0,24.80568
IMG/center_2017_02_05_03_06_49_865.jpg, IMG/left_2017_02_05_03_06_49_865.jpg, IMG/right_2017_02_05_03_06_49_865.jpg,0,0,0,24.55652
IMG/center_2017_02_05_03_06_49_969.jpg, IMG/left_2017_02_05_03_06_49_969.jpg, IMG/right_2017_02_05_03_06_49_969.jpg,0,0.08619601,0,24.3233
IMG/center_2017_02_05_03_06_50_070.jpg, IMG/left_2017_02_05_03_06_50_070.jpg, IMG/right_2017_02_05_03_06_50_070.jpg,0,0.3201422,0,24.3759
IMG/center_2017_02_05_03_06_50_172.jpg, IMG/left_2017_02_05_03_06_50_172.jpg, IMG/right_2017_02_05_03_06_50_172.jpg,0,0.03930312,0,24.36679
IMG/center_2017_02_05_03_06_50_277.jpg, IMG/left_2017_02_05_03_06_50_277.jpg, IMG/right_2017_02_05_03_06_50_277.jpg,-0.2232,0,0,24.05118
IMG/center_2017_02_05_03_06_50_382.jpg, IMG/left_2017_02_05_03_06_50_382.jpg, IMG/right_2017_02_05_03_06_50_382.jpg,-0.5406781,0,0,23.65253
IMG/center_2017_02_05_03_06_50_485.jpg, IMG/left_2017_02_05_03_06_50_485.jpg, IMG/right_2017_02_05_03_06_50_485.jpg,-0.8246731,0,0,23.1061
IMG/center_2017_02_05_03_06_50_586.jpg, IMG/left_2017_02_05_03_06_50_586.jpg, IMG/right_2017_02_05_03_06_50_586.jpg,-0.864693,0,0,22.52452
IMG/center_2017_02_05_03_06_50_690.jpg, IMG/left_2017_02_05_03_06_50_690.jpg, IMG/right_2017_02_05_03_06_50_690.jpg,-0.560295,0,0,22.29302
IMG/center_2017_02_05_03_06_50_796.jpg, IMG/left_2017_02_05_03_06_50_796.jpg, IMG/right_2017_02_05_03_06_50_796.jpg,-0.2113981,0,0,22.07395
IMG/center_2017_02_05_03_06_50_902.jpg, IMG/left_2017_02_05_03_06_50_902.jpg, IMG/right_2017_02_05_03_06_50_902.jpg,0.1336141,0,0,21.82027
IMG/center_2017_02_05_03_06_51_004.jpg, IMG/left_2017_02_05_03_06_51_004.jpg, IMG/right_2017_02_05_03_06_51_004.jpg,0.4411231,0,0,21.35217
IMG/center_2017_02_05_03_06_51_109.jpg, IMG/left_2017_02_05_03_06_51_109.jpg, IMG/right_2017_02_05_03_06_51_109.jpg,0.7244041,0,0,20.96508
IMG/center_2017_02_05_03_06_51_210.jpg, IMG/left_2017_02_05_03_06_51_210.jpg, IMG/right_2017_02_05_03_06_51_210.jpg,1,0,0,20.27114
IMG/center_2017_02_05_03_06_51_313.jpg, IMG/left_2017_02_05_03_06_51_313.jpg, IMG/right_2017_02_05_03_06_51_313.jpg,0.811906,0,0,20.0143
IMG/center_2017_02_05_03_06_51_414.jpg, IMG/left_2017_02_05_03_06_51_414.jpg, IMG/right_2017_02_05_03_06_51_414.jpg,0.5176451,0,0,19.60237
IMG/center_2017_02_05_03_06_51_514.jpg, IMG/left_2017_02_05_03_06_51_514.jpg, IMG/right_2017_02_05_03_06_51_514.jpg,0.200839,0,0,19.74913
IMG/center_2017_02_05_03_06_51_617.jpg, IMG/left_2017_02_05_03_06_51_617.jpg, IMG/right_2017_02_05_03_06_51_617.jpg,0,0,0,19.50464
IMG/center_2017_02_05_03_06_51_730.jpg, IMG/left_2017_02_05_03_06_51_730.jpg, IMG/right_2017_02_05_03_06_51_730.jpg,0,0,0,18.89105
IMG/center_2017_02_05_03_06_51_832.jpg, IMG/left_2017_02_05_03_06_51_832.jpg, IMG/right_2017_02_05_03_06_51_832.jpg,0,0,0,19.12782
IMG/center_2017_02_05_03_06_51_955.jpg, IMG/left_2017_02_05_03_06_51_955.jpg, IMG/right_2017_02_05_03_06_51_955.jpg,0,0,0,18.91687
IMG/center_2017_02_05_03_06_52_063.jpg, IMG/left_2017_02_05_03_06_52_063.jpg, IMG/right_2017_02_05_03_06_52_063.jpg,-0.3219901,0,0,18.63207
IMG/center_2017_02_05_03_06_52_165.jpg, IMG/left_2017_02_05_03_06_52_165.jpg, IMG/right_2017_02_05_03_06_52_165.jpg,-0.01411217,0,0,17.95814
IMG/center_2017_02_05_03_06_52_266.jpg, IMG/left_2017_02_05_03_06_52_266.jpg, IMG/right_2017_02_05_03_06_52_266.jpg,0,0,0,18.27222
IMG/center_2017_02_05_03_06_52_370.jpg, IMG/left_2017_02_05_03_06_52_370.jpg, IMG/right_2017_02_05_03_06_52_370.jpg,0,0,0,17.57574
IMG/center_2017_02_05_03_06_52_473.jpg, IMG/left_2017_02_05_03_06_52_473.jpg, IMG/right_2017_02_05_03_06_52_473.jpg,0,0,0,17.91419
IMG/center_2017_02_05_03_06_52_575.jpg, IMG/left_2017_02_05_03_06_52_575.jpg, IMG/right_2017_02_05_03_06_52_575.jpg,0,0,0,17.20818
IMG/center_2017_02_05_03_06_52_679.jpg, IMG/left_2017_02_05_03_06_52_679.jpg, IMG/right_2017_02_05_03_06_52_679.jpg,0,0.1780261,0,17.23123
IMG/center_2017_02_05_03_06_52_782.jpg, IMG/left_2017_02_05_03_06_52_782.jpg, IMG/right_2017_02_05_03_06_52_782.jpg,0,0,0,17.60364
IMG/center_2017_02_05_03_06_52_893.jpg, IMG/left_2017_02_05_03_06_52_893.jpg, IMG/right_2017_02_05_03_06_52_893.jpg,-0.03013802,0,0,16.89618
IMG/center_2017_02_05_03_06_52_995.jpg, IMG/left_2017_02_05_03_06_52_995.jpg, IMG/right_2017_02_05_03_06_52_995.jpg,-0.3323311,0,0,17.18723
IMG/center_2017_02_05_03_06_53_096.jpg, IMG/left_2017_02_05_03_06_53_096.jpg, IMG/right_2017_02_05_03_06_53_096.jpg,-0.2485802,0,0,16.43447
IMG/center_2017_02_05_03_06_53_198.jpg, IMG/left_2017_02_05_03_06_53_198.jpg, IMG/right_2017_02_05_03_06_53_198.jpg,0,0,0,16.22901
IMG/center_2017_02_05_03_06_53_300.jpg, IMG/left_2017_02_05_03_06_53_300.jpg, IMG/right_2017_02_05_03_06_53_300.jpg,0,0,0,16.60604
IMG/center_2017_02_05_03_06_53_442.jpg, IMG/left_2017_02_05_03_06_53_442.jpg, IMG/right_2017_02_05_03_06_53_442.jpg,-0.3213869,0,0,15.8045
IMG/center_2017_02_05_03_06_53_544.jpg, IMG/left_2017_02_05_03_06_53_544.jpg, IMG/right_2017_02_05_03_06_53_544.jpg,-0.02589583,0,0,16.17246
IMG/center_2017_02_05_03_06_53_646.jpg, IMG/left_2017_02_05_03_06_53_646.jpg, IMG/right_2017_02_05_03_06_53_646.jpg,0,0,0,15.47573
IMG/center_2017_02_05_03_06_53_748.jpg, IMG/left_2017_02_05_03_06_53_748.jpg, IMG/right_2017_02_05_03_06_53_748.jpg,-0.1295491,0,0,15.84978
IMG/center_2017_02_05_03_06_53_853.jpg, IMG/left_2017_02_05_03_06_53_853.jpg, IMG/right_2017_02_05_03_06_53_853.jpg,-0.08220309,0,0,15.14897
IMG/center_2017_02_05_03_06_53_957.jpg, IMG/left_2017_02_05_03_06_53_957.jpg, IMG/right_2017_02_05_03_06_53_957.jpg,0,0,0,14.96508
IMG/center_2017_02_05_03_06_54_060.jpg, IMG/left_2017_02_05_03_06_54_060.jpg, IMG/right_2017_02_05_03_06_54_060.jpg,0,0,0,15.33153
IMG/center_2017_02_05_03_06_54_162.jpg, IMG/left_2017_02_05_03_06_54_162.jpg, IMG/right_2017_02_05_03_06_54_162.jpg,0,0,0,14.6654
IMG/center_2017_02_05_03_06_54_263.jpg, IMG/left_2017_02_05_03_06_54_263.jpg, IMG/right_2017_02_05_03_06_54_263.jpg,0,0.176835,0,15.06428
IMG/center_2017_02_05_03_06_54_386.jpg, IMG/left_2017_02_05_03_06_54_386.jpg, IMG/right_2017_02_05_03_06_54_386.jpg,0,0.5569081,0,15.37733
IMG/center_2017_02_05_03_06_54_498.jpg, IMG/left_2017_02_05_03_06_54_498.jpg, IMG/right_2017_02_05_03_06_54_498.jpg,0,0.895149,0,16.09064
IMG/center_2017_02_05_03_06_54_603.jpg, IMG/left_2017_02_05_03_06_54_603.jpg, IMG/right_2017_02_05_03_06_54_603.jpg,0,1,0,17.08507
IMG/center_2017_02_05_03_06_54_717.jpg, IMG/left_2017_02_05_03_06_54_717.jpg, IMG/right_2017_02_05_03_06_54_717.jpg,0,1,0,18.3308
IMG/center_2017_02_05_03_06_54_819.jpg, IMG/left_2017_02_05_03_06_54_819.jpg, IMG/right_2017_02_05_03_06_54_819.jpg,0,1,0,19.36264
IMG/center_2017_02_05_03_06_54_919.jpg, IMG/left_2017_02_05_03_06_54_919.jpg, IMG/right_2017_02_05_03_06_54_919.jpg,0,1,0,20.37968
IMG/center_2017_02_05_03_06_55_020.jpg, IMG/left_2017_02_05_03_06_55_020.jpg, IMG/right_2017_02_05_03_06_55_020.jpg,0,1,0,21.38252
IMG/center_2017_02_05_03_06_55_128.jpg, IMG/left_2017_02_05_03_06_55_128.jpg, IMG/right_2017_02_05_03_06_55_128.jpg,0,1,0,22.37975
IMG/center_2017_02_05_03_06_55_228.jpg, IMG/left_2017_02_05_03_06_55_228.jpg, IMG/right_2017_02_05_03_06_55_228.jpg,0,1,0,23.36096
IMG/center_2017_02_05_03_06_55_332.jpg, IMG/left_2017_02_05_03_06_55_332.jpg, IMG/right_2017_02_05_03_06_55_332.jpg,0,1,0,24.33544
IMG/center_2017_02_05_03_06_55_434.jpg, IMG/left_2017_02_05_03_06_55_434.jpg, IMG/right_2017_02_05_03_06_55_434.jpg,0,1,0,25.29865
IMG/center_2017_02_05_03_06_55_534.jpg, IMG/left_2017_02_05_03_06_55_534.jpg, IMG/right_2017_02_05_03_06_55_534.jpg,0,1,0,26.25192
IMG/center_2017_02_05_03_06_55_635.jpg, IMG/left_2017_02_05_03_06_55_635.jpg, IMG/right_2017_02_05_03_06_55_635.jpg,0,0.9384129,0,27.19493
IMG/center_2017_02_05_03_06_55_739.jpg, IMG/left_2017_02_05_03_06_55_739.jpg, IMG/right_2017_02_05_03_06_55_739.jpg,-0.03473693,0.576643,0,27.94576
IMG/center_2017_02_05_03_06_55_841.jpg, IMG/left_2017_02_05_03_06_55_841.jpg, IMG/right_2017_02_05_03_06_55_841.jpg,-0.3275009,0.283879,0,28.13416
IMG/center_2017_02_05_03_06_55_957.jpg, IMG/left_2017_02_05_03_06_55_957.jpg, IMG/right_2017_02_05_03_06_55_957.jpg,0,0,0,27.93827
IMG/center_2017_02_05_03_06_56_062.jpg, IMG/left_2017_02_05_03_06_56_062.jpg, IMG/right_2017_02_05_03_06_56_062.jpg,0,0,0,27.65318
IMG/center_2017_02_05_03_06_56_162.jpg, IMG/left_2017_02_05_03_06_56_162.jpg, IMG/right_2017_02_05_03_06_56_162.jpg,0,0,0,27.37376
IMG/center_2017_02_05_03_06_56_275.jpg, IMG/left_2017_02_05_03_06_56_275.jpg, IMG/right_2017_02_05_03_06_56_275.jpg,-0.1055519,0,0,27.09304
IMG/center_2017_02_05_03_06_56_375.jpg, IMG/left_2017_02_05_03_06_56_375.jpg, IMG/right_2017_02_05_03_06_56_375.jpg,-0.235332,0,0,26.75845
IMG/center_2017_02_05_03_06_56_484.jpg, IMG/left_2017_02_05_03_06_56_484.jpg, IMG/right_2017_02_05_03_06_56_484.jpg,-0.1589252,0,0,26.43617
IMG/center_2017_02_05_03_06_56_584.jpg, IMG/left_2017_02_05_03_06_56_584.jpg, IMG/right_2017_02_05_03_06_56_584.jpg,-0.1848602,0,0,26.13881
IMG/center_2017_02_05_03_06_56_688.jpg, IMG/left_2017_02_05_03_06_56_688.jpg, IMG/right_2017_02_05_03_06_56_688.jpg,0,0,0,25.87358
IMG/center_2017_02_05_03_06_56_791.jpg, IMG/left_2017_02_05_03_06_56_791.jpg, IMG/right_2017_02_05_03_06_56_791.jpg,0,0,0,25.61222
IMG/center_2017_02_05_03_06_56_894.jpg, IMG/left_2017_02_05_03_06_56_894.jpg, IMG/right_2017_02_05_03_06_56_894.jpg,0,0,0,25.35574
IMG/center_2017_02_05_03_06_57_006.jpg, IMG/left_2017_02_05_03_06_57_006.jpg, IMG/right_2017_02_05_03_06_57_006.jpg,0,0,0,25.05175
IMG/center_2017_02_05_03_06_57_107.jpg, IMG/left_2017_02_05_03_06_57_107.jpg, IMG/right_2017_02_05_03_06_57_107.jpg,0,0,0,24.80108
IMG/center_2017_02_05_03_06_57_221.jpg, IMG/left_2017_02_05_03_06_57_221.jpg, IMG/right_2017_02_05_03_06_57_221.jpg,0,0,0,24.50368
IMG/center_2017_02_05_03_06_57_321.jpg, IMG/left_2017_02_05_03_06_57_321.jpg, IMG/right_2017_02_05_03_06_57_321.jpg,0,0,0,24.25833
IMG/center_2017_02_05_03_06_57_423.jpg, IMG/left_2017_02_05_03_06_57_423.jpg, IMG/right_2017_02_05_03_06_57_423.jpg,0,0,0,24.01544
IMG/center_2017_02_05_03_06_57_523.jpg, IMG/left_2017_02_05_03_06_57_523.jpg, IMG/right_2017_02_05_03_06_57_523.jpg,0,0,0,23.77492
IMG/center_2017_02_05_03_06_57_624.jpg, IMG/left_2017_02_05_03_06_57_624.jpg, IMG/right_2017_02_05_03_06_57_624.jpg,0,0,0,23.5367
IMG/center_2017_02_05_03_06_57_729.jpg, IMG/left_2017_02_05_03_06_57_729.jpg, IMG/right_2017_02_05_03_06_57_729.jpg,0,0,0,23.30067
IMG/center_2017_02_05_03_06_57_836.jpg, IMG/left_2017_02_05_03_06_57_836.jpg, IMG/right_2017_02_05_03_06_57_836.jpg,0,0,0,23.06694
IMG/center_2017_02_05_03_06_57_939.jpg, IMG/left_2017_02_05_03_06_57_939.jpg, IMG/right_2017_02_05_03_06_57_939.jpg,0,0,0,22.78942
IMG/center_2017_02_05_03_06_58_044.jpg, IMG/left_2017_02_05_03_06_58_044.jpg, IMG/right_2017_02_05_03_06_58_044.jpg,0,0,0,22.56062
IMG/center_2017_02_05_03_06_58_143.jpg, IMG/left_2017_02_05_03_06_58_143.jpg, IMG/right_2017_02_05_03_06_58_143.jpg,0,0.279,0,22.49074
IMG/center_2017_02_05_03_06_58_244.jpg, IMG/left_2017_02_05_03_06_58_244.jpg, IMG/right_2017_02_05_03_06_58_244.jpg,0,0.5888879,0,22.80627
IMG/center_2017_02_05_03_06_58_357.jpg, IMG/left_2017_02_05_03_06_58_357.jpg, IMG/right_2017_02_05_03_06_58_357.jpg,0,0.9390539,0,23.66316
IMG/center_2017_02_05_03_06_58_464.jpg, IMG/left_2017_02_05_03_06_58_464.jpg, IMG/right_2017_02_05_03_06_58_464.jpg,0,1,0,24.62733
IMG/center_2017_02_05_03_06_58_566.jpg, IMG/left_2017_02_05_03_06_58_566.jpg, IMG/right_2017_02_05_03_06_58_566.jpg,0,1,0,25.58875
IMG/center_2017_02_05_03_06_58_675.jpg, IMG/left_2017_02_05_03_06_58_675.jpg, IMG/right_2017_02_05_03_06_58_675.jpg,0,1,0,26.53962
IMG/center_2017_02_05_03_06_58_776.jpg, IMG/left_2017_02_05_03_06_58_776.jpg, IMG/right_2017_02_05_03_06_58_776.jpg,0,1,0,27.48103
IMG/center_2017_02_05_03_06_58_876.jpg, IMG/left_2017_02_05_03_06_58_876.jpg, IMG/right_2017_02_05_03_06_58_876.jpg,0,1,0,28.59817
IMG/center_2017_02_05_03_06_58_977.jpg, IMG/left_2017_02_05_03_06_58_977.jpg, IMG/right_2017_02_05_03_06_58_977.jpg,0,1,0,29.40763
IMG/center_2017_02_05_03_06_59_079.jpg, IMG/left_2017_02_05_03_06_59_079.jpg, IMG/right_2017_02_05_03_06_59_079.jpg,0,0.6949,0,30.17624
IMG/center_2017_02_05_03_06_59_188.jpg, IMG/left_2017_02_05_03_06_59_188.jpg, IMG/right_2017_02_05_03_06_59_188.jpg,-0.2285941,0.4008819,0,30.02919
IMG/center_2017_02_05_03_06_59_292.jpg, IMG/left_2017_02_05_03_06_59_292.jpg, IMG/right_2017_02_05_03_06_59_292.jpg,0,0.09185195,0,29.90421
